step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
15,13.0562,7.2288,6.3252,1778561429.145,,
15,24.4655,3.8577,3.3755,1778561429.191,,
15,20.7752,4.5429,3.9751,1778561429.224,,
15,15.99,5.9025,5.1647,1778561429.261,,
15,20.0903,4.6978,4.1106,1778561429.296,,
15,25.7663,3.6629,3.2051,1778561429.334,,
15,11.939,7.9052,6.9171,1778561429.36,,
15,11.981,7.8775,6.8928,1778561429.392,,
15,19.9895,4.7215,4.1313,1778561429.432,,
15,30.194,3.1258,2.7351,1778561429.476,,
15,15.7641,5.987,5.2386,1778561429.494,,
15,125.4291,8.3767,7.3296,1778561429.621,7.224,64
16,20.2899,4.6516,4.0701,1778561430.249,,
16,17.5833,5.3676,4.6967,1778561430.28,,
16,8.704,10.8433,9.4879,1778561430.301,,
16,19.7816,4.7711,4.1747,1778561430.352,,
16,16.2252,5.8169,5.0898,1778561430.392,,
16,20.6037,4.5807,4.0081,1778561430.429,,
16,28.3402,3.3303,2.914,1778561430.484,,
16,17.7141,5.328,4.662,1778561430.516,,
16,15.0859,6.2562,5.4742,1778561430.539,,
16,37.651,2.5067,2.1934,1778561430.612,,
16,19.5872,4.8184,4.2161,1778561430.652,,
16,28.1339,3.3547,2.9353,1778561430.696,,
16,14.3717,6.5671,5.7462,1778561430.716,,
16,11.2418,8.3955,7.346,1778561430.734,,
16,13.1683,7.1672,6.2713,1778561430.761,,
16,22.2617,4.2396,3.7096,1778561430.785,,
16,162.7645,6.4552,5.6483,1778561430.95,7.224,64
17,18.6034,5.0733,4.4391,1778561431.544,,
17,16.7982,5.6184,4.9161,1778561431.581,,
17,20.0853,4.699,4.1116,1778561431.613,,
17,3.9744,23.747,20.7786,1778561431.631,,
17,4.2551,22.1804,19.4079,1778561431.648,,
17,14.8418,6.3591,5.5642,1778561431.677,,
17,31.1732,3.0276,2.6492,1778561431.724,,
17,10.7427,8.7855,7.6873,1778561431.759,,
17,21.0228,4.4894,3.9282,1778561431.799,,
17,14.9339,6.3198,5.5299,1778561431.828,,
17,27.4936,3.4328,3.0037,1778561431.869,,
17,24.0163,3.9298,3.4386,1778561431.908,,
17,23.3653,4.0393,3.5344,1778561431.944,,
17,38.8754,2.4278,2.1243,1778561431.996,,
17,22.3127,4.2299,3.7011,1778561432.031,,
17,29.5288,3.1962,2.7967,1778561432.063,,
17,144.8084,7.2556,6.3487,1778561432.21,7.224,64
18,8.4727,11.1393,9.7469,1778561432.788,,
18,11.0298,8.5568,7.4872,1778561432.831,,
18,26.5971,3.5485,3.1049,1778561432.879,,
18,19.8546,4.7536,4.1594,1778561432.924,,
18,19.7448,4.78,4.1825,1778561432.964,,
18,35.9163,2.6278,2.2993,1778561433.012,,
18,23.8496,3.9573,3.4626,1778561433.048,,
18,19.7828,4.7708,4.1745,1778561433.087,,
18,29.3643,3.2141,2.8123,1778561433.128,,
18,19.6679,4.7987,4.1988,1778561433.161,,
18,17.8106,5.2991,4.6367,1778561433.192,,
18,25.8036,3.6576,3.2004,1778561433.23,,
18,23.8141,3.9632,3.4678,1778561433.269,,
18,16.2063,5.8237,5.0957,1778561433.313,,
18,20.0674,4.7032,4.1153,1778561433.352,,
18,15.0591,6.2673,5.4839,1778561433.369,,
18,172.514,6.0904,5.3291,1778561433.544,7.224,64
19,19.9474,4.7314,4.14,1778561434.128,,
19,25.6998,3.6724,3.2133,1778561434.168,,
19,35.1678,2.6837,2.3482,1778561434.216,,
19,21.3706,4.4164,3.8643,1778561434.249,,
19,12.5443,7.5238,6.5833,1778561434.284,,
19,14.5276,6.4966,5.6845,1778561434.335,,
19,21.6576,4.3578,3.8131,1778561434.384,,
19,19.4267,4.8583,4.251,1778561434.417,,
