timestamp_ns,request_id,token_idx,itl_ms
3535076684237666,req_0062,244,7.8833
3535076684241062,req_0064,236,7.8831
3535076684244619,req_0066,230,7.8833
3535076684248066,req_0068,220,7.8834
3535076684251412,req_0069,217,7.8832
3535076684254839,req_0070,205,7.8833
3535076684258275,req_0071,180,7.8834
3535076684261662,req_0072,163,7.8836
3535076684265049,req_0073,163,7.8835
3535076684268335,req_0074,109,7.8833
3535076684271631,req_0075,106,7.8833
3535076684274958,req_0076,90,7.8833
3535076684278264,req_0077,86,7.8831
3535076684281611,req_0078,57,7.8831
3535076684284817,req_0079,20,7.8828
3535076692649046,req_0000,247,8.6080
3535076692657012,req_0001,245,8.6070
3535076692662502,req_0002,245,8.6069
3535076692667281,req_0003,245,8.6068
3535076692671900,req_0004,245,8.6068
3535076692676399,req_0005,245,8.6068
3535076692680527,req_0006,245,8.6063
3535076692685046,req_0007,245,8.6063
3535076692689825,req_0009,245,8.6066
3535076692694133,req_0011,245,8.6066
3535076692698682,req_0012,245,8.6066
3535076692702870,req_0013,245,8.6064
3535076692707098,req_0014,245,8.6063
3535076692711266,req_0016,245,8.6063
3535076692715304,req_0017,245,8.6063
3535076692719542,req_0018,245,8.6064
3535076692723921,req_0019,245,8.6057
3535076692728109,req_0020,245,8.6056
3535076692732177,req_0021,245,8.6055
3535076692736385,req_0022,245,8.6056
3535076692740733,req_0023,245,8.6065
3535076692745082,req_0024,245,8.6073
3535076692749360,req_0027,245,8.6082
3535076692753478,req_0031,245,8.6041
3535076692757636,req_0033,245,8.6045
3535076692762014,req_0034,245,8.6053
3535076692766323,req_0035,245,8.6062
3535076692770471,req_0036,245,8.6070
3535076692774599,req_0037,245,8.6077
3535076692778907,req_0038,245,8.6086
3535076692783075,req_0039,245,8.6095
3535076692787383,req_0042,245,8.6102
3535076692791732,req_0043,245,8.6112
3535076692796200,req_0045,245,8.6122
3535076692800218,req_0047,245,8.6129
3535076692804647,req_0048,245,8.6140
3535076692808855,req_0049,245,8.6148
3535076692813053,req_0050,245,8.6157
3535076692817211,req_0051,245,8.6166
3535076692821499,req_0052,245,8.6177
3535076692825918,req_0053,245,8.6188
3535076692830066,req_0054,245,8.6195
3535076692834324,req_0055,245,8.6204
3535076692838923,req_0056,245,8.6215
3535076692843231,req_0057,245,8.6224
3535076692847540,req_0058,245,8.6234
3535076692851858,req_0059,245,8.6243
3535076692856226,req_0060,245,8.6252
3535076692860294,req_0061,245,8.6260
3535076692864502,req_0062,245,8.6268
3535076692868750,req_0064,237,8.6277
3535076692872889,req_0066,231,8.6283
3535076692876986,req_0068,221,8.6289
3535076692881265,req_0069,218,8.6299
3535076692885242,req_0070,206,8.6304
3535076692889481,req_0071,181,8.6312
3535076692893488,req_0072,164,8.6318
3535076692897646,req_0073,164,8.6326
3535076692901764,req_0074,110,8.6334
3535076692905792,req_0075,107,8.6342
3535076692909880,req_0076,91,8.6349
3535076692914018,req_0077,87,8.6358
3535076692918276,req_0078,58,8.6367
3535076692922454,req_0079,21,8.6376
3535076700375333,req_0000,248,7.7263
3535076700382356,req_0001,246,7.7253
3535076700386975,req_0002,246,7.7245
3535076700390893,req_0003,246,7.7236
3535076700395041,req_0004,246,7.7231
3535076700398668,req_0005,246,7.7223
3535076700402175,req_0006,246,7.7216
3535076700405982,req_0007,246,7.7209
3535076700409609,req_0009,246,7.7198
3535076700413056,req_0011,246,7.7189
3535076700416402,req_0012,246,7.7177
3535076700419849,req_0013,246,7.7170
3535076700423305,req_0014,246,7.7162
3535076700426722,req_0016,246,7.7155
3535076700430239,req_0017,246,7.7149
3535076700433585,req_0018,246,7.7140
3535076700437012,req_0019,246,7.7131
3535076700440499,req_0020,246,7.7124
3535076700444105,req_0021,246,7.7119
3535076700447853,req_0022,246,7.7115
3535076700451299,req_0023,246,7.7106
3535076700454776,req_0024,246,7.7097
3535076700458273,req_0027,246,7.7089
3535076700461579,req_0031,246,7.7081
3535076700465517,req_0033,246,7.7079
3535076700469144,req_0034,246,7.7071
3535076700472520,req_0035,246,7.7062
3535076700476037,req_0036,246,7.7056
3535076700479464,req_0037,246,7.7049
3535076700483151,req_0038,246,7.7042
3535076700486588,req_0039,246,7.7035
3535076700490114,req_0042,246,7.7027
3535076700493661,req_0043,246,7.7019
3535076700497128,req_0045,246,7.7009
3535076700500545,req_0047,246,7.7003
3535076700503831,req_0048,246,7.6992
3535076700507158,req_0049,246,7.6983
3535076700510474,req_0050,246,7.6974
3535076700513720,req_0051,246,7.6965
3535076700517137,req_0052,246,7.6956
3535076700520413,req_0053,246,7.6945
3535076700523699,req_0054,246,7.6936
3535076700527056,req_0055,246,7.6927
3535076700530452,req_0056,246,7.6915
3535076700534009,req_0057,246,7.6908
3535076700537566,req_0058,246,7.6900
3535076700545501,req_0059,246,7.6936
3535076700548978,req_0060,246,7.6928
3535076700552345,req_0061,246,7.6921
3535076700555621,req_0062,246,7.6911
3535076700559138,req_0064,238,7.6904
3535076700562565,req_0066,232,7.6897
3535076700565811,req_0068,222,7.6888
3535076700569237,req_0069,219,7.6880
3535076700572704,req_0070,207,7.6875
3535076700576011,req_0071,182,7.6865
3535076700579257,req_0072,165,7.6858
3535076700582643,req_0073,165,7.6850
3535076700585990,req_0074,111,7.6842
3535076700589326,req_0075,108,7.6835
3535076700592603,req_0076,92,7.6827
3535076700595899,req_0077,88,7.6819
3535076700599145,req_0078,59,7.6809
3535076700602532,req_0079,22,7.6801
3535076708431797,req_0000,249,8.0565
3535076708438801,req_0001,247,8.0564
3535076708443129,req_0002,247,8.0562
3535076708447257,req_0003,247,8.0564
3535076708451045,req_0004,247,8.0560
3535076708454591,req_0005,247,8.0559
3535076708457998,req_0006,247,8.0558
3535076708461475,req_0007,247,8.0555
3535076708465102,req_0009,247,8.0555
3535076708468628,req_0011,247,8.0556
3535076708472055,req_0012,247,8.0557
3535076708475722,req_0013,247,8.0559
3535076708479119,req_0014,247,8.0558
3535076708482696,req_0016,247,8.0560
3535076708486032,req_0017,247,8.0558
3535076708489459,req_0018,247,8.0559
3535076708492765,req_0019,247,8.0558
3535076708496212,req_0020,247,8.0557
3535076708499688,req_0021,247,8.0556
3535076708503135,req_0022,247,8.0553
3535076708506632,req_0023,247,8.0553
3535076708510109,req_0024,247,8.0553
3535076708513626,req_0027,247,8.0554
3535076708517062,req_0031,247,8.0555
3535076708521070,req_0033,247,8.0556
3535076708528895,req_0034,247,8.0598
3535076708532291,req_0035,247,8.0598
3535076708535768,req_0036,247,8.0597
3535076708539355,req_0037,247,8.0599
3535076708542892,req_0038,247,8.0597
3535076708546489,req_0039,247,8.0599
3535076708550046,req_0042,247,8.0599
3535076708553382,req_0043,247,8.0597
3535076708556999,req_0045,247,8.0599
3535076708560446,req_0047,247,8.0599
3535076708563712,req_0048,247,8.0599
3535076708567039,req_0049,247,8.0599
3535076708570525,req_0050,247,8.0601
3535076708574012,req_0051,247,8.0603
3535076708577549,req_0052,247,8.0604
3535076708580945,req_0053,247,8.0605
3535076708584322,req_0054,247,8.0606
3535076708587618,req_0055,247,8.0606
3535076708591195,req_0056,247,8.0607
3535076708594702,req_0057,247,8.0607
3535076708598139,req_0058,247,8.0606
3535076708601425,req_0059,247,8.0559
3535076708605012,req_0060,247,8.0560
3535076708608298,req_0061,247,8.0560
3535076708611715,req_0062,247,8.0561
3535076708615482,req_0064,239,8.0563
3535076708619109,req_0066,233,8.0565
3535076708622746,req_0068,223,8.0569
3535076708626273,req_0069,220,8.0570
3535076708629639,req_0070,208,8.0569
3535076708633056,req_0071,183,8.0570
3535076708636483,req_0072,166,8.0572
3535076708639849,req_0073,166,8.0572
3535076708643296,req_0074,112,8.0573
3535076708646723,req_0075,109,8.0574
3535076708649979,req_0076,93,8.0574
3535076708653265,req_0077,89,8.0574
3535076708656531,req_0078,60,8.0574
3535076708660008,req_0079,23,8.0575
3535076716509503,req_0000,250,8.0777
3535076716516416,req_0001,248,8.0776
3535076716521476,req_0002,248,8.0783
3535076716525574,req_0003,248,8.0783
3535076716532948,req_0004,248,8.0819
3535076716536545,req_0005,248,8.0820
3535076716540002,req_0006,248,8.0820
3535076716543539,req_0007,248,8.0821
3535076716547035,req_0009,248,8.0819
3535076716550512,req_0011,248,8.0819
3535076716553839,req_0012,248,8.0818
3535076716557305,req_0013,248,8.0816
3535076716560792,req_0014,248,8.0817
3535076716564309,req_0016,248,8.0816
3535076716567675,req_0017,248,8.0816
3535076716571162,req_0018,248,8.0817
3535076716574569,req_0019,248,8.0818
3535076716578256,req_0020,248,8.0820
3535076716581753,req_0021,248,8.0821
3535076716585229,req_0022,248,8.0821
3535076716588726,req_0023,248,8.0821
3535076716592102,req_0024,248,8.0820
3535076716595559,req_0027,248,8.0819
3535076716599086,req_0031,248,8.0820
3535076716602553,req_0033,248,8.0815
3535076716606550,req_0034,248,8.0777
3535076716609897,req_0035,248,8.0776
3535076716613263,req_0036,248,8.0775
3535076716616590,req_0037,248,8.0772
3535076716620027,req_0038,248,8.0771
3535076716623443,req_0039,248,8.0770
3535076716626900,req_0042,248,8.0769
3535076716630507,req_0043,248,8.0771
3535076716634064,req_0045,248,8.0771
3535076716637420,req_0047,248,8.0770
3535076716640696,req_0048,248,8.0770
3535076716643993,req_0049,248,8.0770
3535076716647279,req_0050,248,8.0768
3535076716650495,req_0051,248,8.0765
3535076716653882,req_0052,248,8.0763
3535076716657168,req_0053,248,8.0762
3535076716660515,req_0054,248,8.0762
3535076716663861,req_0055,248,8.0762
3535076716667258,req_0056,248,8.0761
3535076716670664,req_0057,248,8.0760
3535076716673971,req_0058,248,8.0758
3535076716677458,req_0059,248,8.0760
3535076716680994,req_0060,248,8.0760
3535076716684341,req_0061,248,8.0760
3535076716687587,req_0062,248,8.0759
3535076716691024,req_0064,240,8.0755
3535076716694350,req_0066,234,8.0752
3535076716697827,req_0068,224,8.0751
3535076716701173,req_0069,221,8.0749
3535076716704500,req_0070,209,8.0749
3535076716707886,req_0071,184,8.0748
3535076716711193,req_0072,167,8.0747
3535076716714539,req_0073,167,8.0747
3535076716717775,req_0074,113,8.0745
3535076716721072,req_0075,110,8.0743
3535076716724388,req_0076,94,8.0744
3535076716727604,req_0077,90,8.0743
3535076716731021,req_0078,61,8.0745
3535076716734417,req_0079,24,8.0744
3535076724807174,req_0000,251,8.2977
3535076724815800,req_0001,249,8.2994
3535076724821271,req_0002,249,8.2998
3535076724826090,req_0003,249,8.3005
3535076724830699,req_0004,249,8.2978
3535076724835168,req_0005,249,8.2986
3535076724839426,req_0006,249,8.2994
3535076724843724,req_0007,249,8.3002
3535076724848453,req_0009,249,8.3014
3535076724852762,req_0011,249,8.3023
3535076724857180,req_0012,249,8.3033
3535076724861498,req_0013,249,8.3042
3535076724865877,req_0014,249,8.3051
3535076724870235,req_0016,249,8.3059
3535076724874494,req_0017,249,8.3068
3535076724878872,req_0018,249,8.3077
3535076724883281,req_0019,249,8.3087
3535076724887489,req_0020,249,8.3092
3535076724891607,req_0021,249,8.3099
3535076724895775,req_0022,249,8.3105
3535076724899873,req_0023,249,8.3111
3535076724904131,req_0024,249,8.3120
3535076724908439,req_0027,249,8.3129
3535076724912587,req_0031,249,8.3135
3535076724916725,req_0033,249,8.3142
3535076724921033,req_0034,249,8.3145
3535076724925222,req_0035,249,8.3153
3535076724929330,req_0036,249,8.3161
3535076724933428,req_0037,249,8.3168
3535076724937726,req_0038,249,8.3177
3535076724941884,req_0039,249,8.3184
3535076724946132,req_0042,249,8.3192
3535076724950210,req_0043,249,8.3197
3535076724954368,req_0045,249,8.3203
3535076724958676,req_0047,249,8.3213
3535076724962774,req_0048,249,8.3221
3535076724966892,req_0049,249,8.3229
3535076724970990,req_0050,249,8.3237
3535076724975158,req_0051,249,8.3247
3535076724979396,req_0052,249,8.3255
3535076724983434,req_0053,249,8.3263
3535076724987592,req_0054,249,8.3271
3535076724991610,req_0055,249,8.3277
3535076724995648,req_0056,249,8.3284
3535076724999776,req_0057,249,8.3291
3535076725004104,req_0058,249,8.3301
3535076725013272,req_0059,249,8.3358
3535076725017640,req_0060,249,8.3366
3535076725021788,req_0061,249,8.3374
3535076725025996,req_0062,249,8.3384
3535076725030255,req_0064,241,8.3392
3535076725034493,req_0066,235,8.3401
3535076725038701,req_0068,225,8.3409
3535076725042829,req_0069,222,8.3417
3535076725047017,req_0070,210,8.3425
3535076725051135,req_0071,185,8.3432
3535076725055303,req_0072,168,8.3441
3535076725059381,req_0073,168,8.3448
3535076725063639,req_0074,114,8.3459
3535076725067687,req_0075,111,8.3466
3535076725071925,req_0076,95,8.3475
3535076725076173,req_0077,91,8.3486
3535076725080441,req_0078,62,8.3494
3535076725084489,req_0079,25,8.3501
3535076733005182,req_0000,252,8.1980
3535076733013698,req_0001,250,8.1979
3535076733019419,req_0002,250,8.1981
3535076733024289,req_0003,250,8.1982
3535076733028897,req_0004,250,8.1982
3535076733033256,req_0005,250,8.1981
3535076733037424,req_0006,250,8.1980
3535076733041793,req_0007,250,8.1981
3535076733046271,req_0009,250,8.1978
3535076733050910,req_0011,250,8.1981
3535076733055288,req_0012,250,8.1981
3535076733059647,req_0013,250,8.1981
3535076733063765,req_0014,250,8.1979
3535076733068133,req_0016,250,8.1979
3535076733072442,req_0017,250,8.1979
3535076733076780,req_0018,250,8.1979
3535076733081068,req_0019,250,8.1978
3535076733085236,req_0020,250,8.1977
3535076733089334,req_0021,250,8.1977
3535076733093522,req_0022,250,8.1977
3535076733097730,req_0023,250,8.1979
3535076733102019,req_0024,250,8.1979
3535076733106267,req_0027,250,8.1978
3535076733110345,req_0031,250,8.1978
3535076733114403,req_0033,250,8.1977
3535076733118661,req_0034,250,8.1976
3535076733128320,req_0035,250,8.2031
3535076733132608,req_0036,250,8.2033
3535076733137037,req_0037,250,8.2036
3535076733141345,req_0038,250,8.2036
3535076733145623,req_0039,250,8.2037
3535076733150002,req_0042,250,8.2039
3535076733154110,req_0043,250,8.2039
3535076733158468,req_0045,250,8.2041
3535076733162736,req_0047,250,8.2041
3535076733166974,req_0048,250,8.2042
3535076733171132,req_0049,250,8.2042
3535076733175270,req_0050,250,8.2043
3535076733179378,req_0051,250,8.2042
3535076733183576,req_0052,250,8.2042
3535076733187804,req_0053,250,8.2044
3535076733191923,req_0054,250,8.2043
3535076733196010,req_0055,250,8.2044
3535076733200199,req_0056,250,8.2046
3535076733204336,req_0057,250,8.2046
3535076733208565,req_0058,250,8.2045
3535076733213665,req_0059,250,8.2004
3535076733217943,req_0060,250,8.2003
3535076733222191,req_0061,250,8.2004
3535076733226279,req_0062,250,8.2003
3535076733229615,req_0064,242,8.1994
3535076733232902,req_0066,236,8.1984
3535076733236298,req_0068,226,8.1976
3535076733239755,req_0069,223,8.1969
3535076733243352,req_0070,211,8.1963
3535076733246778,req_0071,186,8.1956
3535076733250005,req_0072,169,8.1947
3535076733253331,req_0073,169,8.1939
3535076733256708,req_0074,115,8.1931
3535076733260164,req_0075,112,8.1925
3535076733263451,req_0076,96,8.1915
3535076733266677,req_0077,92,8.1905
3535076733270134,req_0078,63,8.1897
3535076733273530,req_0079,26,8.1890
3535076741130239,req_0000,253,8.1251
3535076741138885,req_0001,251,8.1252
3535076741144496,req_0002,251,8.1251
3535076741149596,req_0003,251,8.1253
3535076741154656,req_0004,251,8.1258
3535076741159295,req_0005,251,8.1260
3535076741168633,req_0006,251,8.1312
3535076741173142,req_0007,251,8.1313
3535076741177490,req_0009,251,8.1312
3535076741181919,req_0011,251,8.1310
3535076741186197,req_0012,251,8.1309
3535076741190375,req_0013,251,8.1307
3535076741194844,req_0014,251,8.1311
3535076741199032,req_0016,251,8.1309
3535076741203440,req_0017,251,8.1310
3535076741207759,req_0018,251,8.1310
3535076741212017,req_0019,251,8.1309
3535076741216245,req_0020,251,8.1310
3535076741220493,req_0021,251,8.1312
3535076741224782,req_0022,251,8.1313
3535076741229040,req_0023,251,8.1313
3535076741233308,req_0024,251,8.1313
3535076741238548,req_0027,251,8.1323
3535076741242917,req_0031,251,8.1326
3535076741247205,req_0033,251,8.1328
3535076741251413,req_0034,251,8.1328
3535076741255040,req_0035,251,8.1267
3535076741258387,req_0036,251,8.1258
3535076741261843,req_0037,251,8.1248
3535076741265109,req_0038,251,8.1238
3535076741268486,req_0039,251,8.1229
3535076741272053,req_0042,251,8.1221
3535076741275449,req_0043,251,8.1213
3535076741278946,req_0045,251,8.1205
3535076741282433,req_0047,251,8.1197
3535076741285749,req_0048,251,8.1188
3535076741289186,req_0049,251,8.1181
3535076741292512,req_0050,251,8.1172
3535076741295879,req_0051,251,8.1165
3535076741299306,req_0052,251,8.1157
3535076741302702,req_0053,251,8.1149
3535076741306099,req_0054,251,8.1142
3535076741309425,req_0055,251,8.1134
3535076741313012,req_0056,251,8.1128
3535076741316489,req_0057,251,8.1122
3535076741319815,req_0058,251,8.1113
3535076741323272,req_0059,251,8.1096
3535076741326829,req_0060,251,8.1089
3535076741330225,req_0061,251,8.1080
3535076741333572,req_0062,251,8.1073
3535076741337139,req_0064,243,8.1075
3535076741340495,req_0066,237,8.1076
3535076741343992,req_0068,227,8.1077
3535076741347388,req_0069,224,8.1076
3535076741350785,req_0070,212,8.1074
3535076741354111,req_0071,187,8.1073
3535076741357438,req_0072,170,8.1074
3535076741360945,req_0073,170,8.1076
3535076741364361,req_0074,116,8.1077
3535076741367687,req_0075,113,8.1075
3535076741370944,req_0076,97,8.1075
3535076741374260,req_0077,93,8.1076
3535076741377637,req_0078,64,8.1075
3535076741380963,req_0079,27,8.1074
3535076749380127,req_0000,254,8.2499
3535076749387020,req_0001,252,8.2481
3535076749391569,req_0002,252,8.2471
3535076749395577,req_0003,252,8.2460
3535076749399234,req_0004,252,8.2446
3535076749402811,req_0005,252,8.2435
3535076749406248,req_0006,252,8.2376
3535076749409775,req_0007,252,8.2366
3535076749413522,req_0009,252,8.2360
3535076749416838,req_0011,252,8.2349
3535076749420184,req_0012,252,8.2340
3535076749423791,req_0013,252,8.2334
3535076749427158,req_0014,252,8.2323
3535076749430555,req_0016,252,8.2315
3535076749433821,req_0017,252,8.2304
3535076749437217,req_0018,252,8.2295
3535076749440694,req_0019,252,8.2287
3535076749444221,req_0020,252,8.2280
3535076749447668,req_0021,252,8.2272
3535076749451064,req_0022,252,8.2263
3535076749454471,req_0023,252,8.2254
3535076749457928,req_0024,252,8.2246
3535076749461454,req_0027,252,8.2229
3535076749464991,req_0031,252,8.2221
3535076749468337,req_0033,252,8.2211
3535076749471814,req_0034,252,8.2204
3535076749475111,req_0035,252,8.2201
3535076749478417,req_0036,252,8.2200
3535076749481794,req_0037,252,8.2200
3535076749485220,req_0038,252,8.2201
3535076749488536,req_0039,252,8.2201
3535076749492023,req_0042,252,8.2200
3535076749495440,req_0043,252,8.2200
3535076749498787,req_0045,252,8.2198
3535076749502203,req_0047,252,8.2198
3535076749505609,req_0048,252,8.2199
3535076749509317,req_0049,252,8.2201
3535076749512593,req_0050,252,8.2201
3535076749515909,req_0051,252,8.2200
3535076749519216,req_0052,252,8.2199
3535076749522552,req_0053,252,8.2198
3535076749525869,req_0054,252,8.2198
3535076749529275,req_0055,252,8.2198
3535076749532722,req_0056,252,8.2197
3535076749536008,req_0057,252,8.2195
3535076749539335,req_0058,252,8.2195
3535076749542611,req_0059,252,8.2193
3535076749546018,req_0060,252,8.2192
3535076749549504,req_0061,252,8.2193
3535076749557560,req_0062,252,8.2240
3535076749561017,req_0064,244,8.2239
3535076749564353,req_0066,238,8.2239
3535076749567709,req_0068,228,8.2237
3535076749571256,req_0069,225,8.2239
3535076749574733,req_0070,213,8.2239
3535076749578140,req_0071,188,8.2240
3535076749581476,req_0072,171,8.2240
3535076749584923,req_0073,171,8.2240
3535076749588429,req_0074,117,8.2241
3535076749591786,req_0075,114,8.2241
3535076749595073,req_0076,98,8.2241
3535076749598389,req_0077,94,8.2241
3535076749601575,req_0078,65,8.2239
3535076749604941,req_0079,28,8.2240
3535076757531916,req_0000,255,8.1518
3535076757555742,req_0001,253,8.1687
3535076757562064,req_0002,253,8.1705
3535076757566523,req_0003,253,8.1709
3535076757570591,req_0004,253,8.1714
3535076757574388,req_0005,253,8.1716
3535076757578165,req_0006,253,8.1719
3535076757582113,req_0007,253,8.1723
3535076757585930,req_0009,253,8.1724
3535076757589477,req_0011,253,8.1726
3535076757592874,req_0012,253,8.1727
3535076757596461,req_0013,253,8.1727
3535076757600128,req_0014,253,8.1730
3535076757603705,req_0016,253,8.1731
3535076757607151,req_0017,253,8.1733
3535076757610468,req_0018,253,8.1733
3535076757614005,req_0019,253,8.1733
3535076757617742,req_0020,253,8.1735
3535076757621158,req_0021,253,8.1735
3535076757624485,req_0022,253,8.1734
3535076757627861,req_0023,253,8.1734
3535076757631408,req_0024,253,8.1735
3535076757635005,req_0027,253,8.1736
3535076757638502,req_0031,253,8.1735
3535076757641868,req_0033,253,8.1735
3535076757645295,req_0034,253,8.1735
3535076757648732,req_0035,253,8.1736
3535076757652259,req_0036,253,8.1738
3535076757655805,req_0037,253,8.1740
3535076757659382,req_0038,253,8.1742
3535076757662809,req_0039,253,8.1743
3535076757666426,req_0042,253,8.1744
3535076757669922,req_0043,253,8.1745
3535076757673459,req_0045,253,8.1747
3535076757676786,req_0047,253,8.1746
3535076757680042,req_0048,253,8.1744
3535076757683829,req_0049,253,8.1745
3535076757687426,req_0050,253,8.1748
3535076757690693,req_0051,253,8.1748
3535076757694069,req_0052,253,8.1749
3535076757697456,req_0053,253,8.1749
3535076757700822,req_0054,253,8.1750
3535076757704219,req_0055,253,8.1749
3535076757707856,req_0056,253,8.1751
3535076757711172,req_0057,253,8.1752
3535076757714479,req_0058,253,8.1751
3535076757718055,req_0059,253,8.1754
3535076757721462,req_0060,253,8.1754
3535076757724929,req_0061,253,8.1754
3535076757728285,req_0062,253,8.1707
3535076757731932,req_0064,245,8.1709
3535076757735429,req_0066,239,8.1711
3535076757738986,req_0068,229,8.1713
3535076757742433,req_0069,226,8.1712
3535076757745829,req_0070,214,8.1711
3535076757749186,req_0071,189,8.1710
3535076757752572,req_0072,172,8.1711
3535076757756059,req_0073,172,8.1711
3535076757759415,req_0074,118,8.1710
3535076757763213,req_0075,115,8.1714
3535076757766579,req_0076,99,8.1715
3535076757769846,req_0077,95,8.1715
3535076757773222,req_0078,66,8.1716
3535076757776649,req_0079,29,8.1717
3535076765474210,req_0001,254,7.9185
3535076765482155,req_0002,254,7.9201
3535076765487215,req_0003,254,7.9207
3535076765491513,req_0004,254,7.9209
3535076765495772,req_0005,254,7.9214
3535076765499519,req_0006,254,7.9214
3535076765503356,req_0007,254,7.9212
3535076765507134,req_0009,254,7.9212
3535076765510781,req_0011,254,7.9213
3535076765514398,req_0012,254,7.9215
3535076765517924,req_0013,254,7.9215
3535076765521511,req_0014,254,7.9214
3535076765524898,req_0016,254,7.9212
3535076765528284,req_0017,254,7.9211
3535076765531841,req_0018,254,7.9214
3535076765535538,req_0019,254,7.9215
3535076765539095,req_0020,254,7.9214
3535076765542702,req_0021,254,7.9215
3535076765546179,req_0022,254,7.9217
3535076765549806,req_0023,254,7.9219
3535076765553413,req_0024,254,7.9220
3535076765557020,req_0027,254,7.9220
3535076765560547,req_0031,254,7.9220
3535076765564114,req_0033,254,7.9222
3535076765567611,req_0034,254,7.9223
3535076765575345,req_0035,254,7.9266
3535076765578862,req_0036,254,7.9266
3535076765582379,req_0037,254,7.9266
3535076765586036,req_0038,254,7.9267
3535076765589753,req_0039,254,7.9269
3535076765593561,req_0042,254,7.9271
3535076765597017,req_0043,254,7.9271
3535076765600444,req_0045,254,7.9270
3535076765603961,req_0047,254,7.9272
3535076765607367,req_0048,254,7.9273
3535076765611144,req_0049,254,7.9273
3535076765614491,req_0050,254,7.9271
3535076765617948,req_0051,254,7.9273
3535076765621284,req_0052,254,7.9272
3535076765624721,req_0053,254,7.9273
3535076765628197,req_0054,254,7.9274
3535076765631464,req_0055,254,7.9272
3535076765634930,req_0056,254,7.9271
3535076765638507,req_0057,254,7.9273
3535076765641914,req_0058,254,7.9274
3535076765645321,req_0059,254,7.9273
3535076765648707,req_0060,254,7.9272
3535076765652063,req_0061,254,7.9271
3535076765655570,req_0062,254,7.9273
3535076765659197,req_0064,246,7.9273
3535076765662574,req_0066,240,7.9271
3535076765666071,req_0068,230,7.9271
3535076765669487,req_0069,227,7.9271
3535076765672924,req_0070,215,7.9271
3535076765676370,req_0071,190,7.9272
3535076765679937,req_0072,173,7.9274
3535076765683434,req_0073,173,7.9274
3535076765686801,req_0074,119,7.9274
3535076765690117,req_0075,116,7.9269
3535076765693463,req_0076,100,7.9269
3535076765696790,req_0077,96,7.9269
3535076765700076,req_0078,67,7.9269
3535076765703503,req_0079,30,7.9269
3535076775277018,req_0001,255,9.8028
3535076775302097,req_0002,255,9.8199
3535076775318579,req_0003,255,9.8314
3535076775332065,req_0004,255,9.8406
3535076775344890,req_0005,255,9.8491
3535076775357334,req_0006,255,9.8578
3535076775368846,req_0007,255,9.8655
3535076775381079,req_0009,255,9.8739
3535076775393975,req_0011,255,9.8832
3535076775405787,req_0012,255,9.8914
3535076775417159,req_0013,255,9.8992
3535076775429253,req_0014,255,9.9077
3535076775441066,req_0016,255,9.9162
3535076775452437,req_0017,255,9.9242
3535076775463369,req_0018,255,9.9315
3535076775474760,req_0019,255,9.9392
3535076775485782,req_0020,255,9.9467
3535076775495851,req_0021,255,9.9531
3535076775506933,req_0022,255,9.9608
3535076775517814,req_0023,255,9.9680
3535076775529036,req_0024,255,9.9756
3535076775540458,req_0027,255,9.9834
3535076775552200,req_0031,255,9.9917
3535076775564714,req_0033,255,10.0006
3535076775576487,req_0034,255,10.0089
3535076775587448,req_0035,255,10.0121
3535076775598580,req_0036,255,10.0197
3535076775610072,req_0037,255,10.0277
3535076775621243,req_0038,255,10.0352
3535076775632696,req_0039,255,10.0429
3535076775643757,req_0042,255,10.0502
3535076775655069,req_0043,255,10.0581
3535076775666581,req_0045,255,10.0661
3535076775678144,req_0047,255,10.0742
3535076775690056,req_0048,255,10.0827
3535076775701649,req_0049,255,10.0905
3535076775713672,req_0050,255,10.0992
3535076775724623,req_0051,255,10.1067
3535076775737178,req_0052,255,10.1159
3535076775749201,req_0053,255,10.1245
3535076775761535,req_0054,255,10.1333
3535076775773047,req_0055,255,10.1416
3535076775784339,req_0056,255,10.1494
3535076775795450,req_0057,255,10.1569
3535076775806241,req_0058,255,10.1643
3535076775817362,req_0059,255,10.1720
3535076775829626,req_0060,255,10.1809
3535076775840998,req_0061,255,10.1889
3535076775852561,req_0062,255,10.1970
3535076775864263,req_0064,247,10.2051
3535076775869594,req_0066,241,10.2070
3535076775873811,req_0068,231,10.2077
3535076775877689,req_0069,228,10.2082
3535076775881346,req_0070,216,10.2084
3535076775884953,req_0071,191,10.2086
3535076775888310,req_0072,174,10.2084
3535076775891776,req_0073,174,10.2083
3535076775895163,req_0074,120,10.2084
3535076775898630,req_0075,117,10.2085
3535076775902286,req_0076,101,10.2088
3535076775905753,req_0077,97,10.2090
3535076775909471,req_0078,68,10.2094
3535076775912757,req_0079,31,10.2093
3535076814356909,req_0064,248,7.6985
3535076814356909,req_0064,249,7.6985
3535076814356909,req_0064,250,7.6985
3535076814356909,req_0064,251,7.6985
3535076814356909,req_0064,252,7.6985
3535076814368251,req_0066,242,7.6997
3535076814368251,req_0066,243,7.6997
3535076814368251,req_0066,244,7.6997
3535076814368251,req_0066,245,7.6997
3535076814368251,req_0066,246,7.6997
3535076814375955,req_0068,232,7.7004
3535076814375955,req_0068,233,7.7004
3535076814375955,req_0068,234,7.7004
3535076814375955,req_0068,235,7.7004
3535076814375955,req_0068,236,7.7004
3535076814382648,req_0069,229,7.7010
3535076814382648,req_0069,230,7.7010
3535076814382648,req_0069,231,7.7010
