step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
15,37.7127,2.5026,2.1898,1777503702.92,5.5,0
15,23.4459,4.0254,3.5223,1777503702.956,5.5,0
15,5.0002,18.8752,16.5158,1777503702.974,5.5,0
15,20.0222,4.7138,4.1245,1777503703.007,5.5,0
15,19.281,4.895,4.2831,1777503703.045,5.5,0
15,17.132,5.509,4.8204,1777503703.064,5.5,0
15,170.4428,6.1644,5.3938,1777503703.236,5.5,0
16,33.0135,2.8588,2.5015,1777503703.826,5.5,0
16,27.845,3.3895,2.9658,1777503703.872,5.5,0
16,36.0128,2.6207,2.2931,1777503703.924,5.5,0
16,15.5667,6.063,5.3051,1777503703.947,5.5,0
16,27.5173,3.4298,3.0011,1777503703.988,5.5,0
16,12.8652,7.3361,6.4191,1777503704.017,5.5,0
16,26.9775,3.4985,3.0612,1777503704.06,5.5,0
16,21.1569,4.461,3.9033,1777503704.095,5.5,0
16,11.4593,8.2361,7.2066,1777503704.12,5.5,0
16,18.6409,5.0631,4.4302,1777503704.156,5.5,0
16,4.124,22.8854,20.0247,1777503704.174,5.5,0
16,16.5031,5.7189,5.0041,1777503704.202,5.5,0
16,9.4564,9.9806,8.733,1777503704.222,5.5,0
16,25.3423,3.7242,3.2587,1777503704.276,5.5,0
16,34.0132,2.7748,2.428,1777503704.324,5.5,0
16,14.748,6.3995,5.5996,1777503704.34,5.5,0
16,136.4258,7.7015,6.7388,1777503704.479,5.5,0
17,11.9742,7.882,6.8967,1777503705.149,5.5,0
17,20.2132,4.6692,4.0856,1777503705.188,5.5,0
17,18.4778,5.1077,4.4693,1777503705.231,5.5,0
17,25.9366,3.6389,3.184,1777503705.282,5.5,0
17,20.142,4.6857,4.1,1777503705.332,5.5,0
17,9.339,10.106,8.8428,1777503705.353,5.5,0
17,17.2179,5.4815,4.7963,1777503705.404,5.5,0
17,13.5424,6.9692,6.0981,1777503705.432,5.5,0
17,20.1005,4.6954,4.1085,1777503705.471,5.5,0
17,11.358,8.3096,7.2709,1777503705.495,5.5,0
17,20.0334,4.7111,4.1222,1777503705.536,5.5,0
17,9.623,9.8077,8.5818,1777503705.573,5.5,0
17,24.2764,3.8877,3.4018,1777503705.625,5.5,0
17,23.1004,4.0856,3.5749,1777503705.672,5.5,0
17,18.9385,4.9835,4.3606,1777503705.704,5.5,0
17,14.0824,6.702,5.8642,1777503705.72,5.5,0
17,135.1741,7.7728,6.8012,1777503705.857,5.5,0
18,36.2336,2.6048,2.2792,1777503706.56,5.5,0
18,19.6626,4.8,4.2,1777503706.592,5.5,0
18,23.2737,4.0552,3.5483,1777503706.629,5.5,0
18,25.1099,3.7587,3.2888,1777503706.667,5.5,0
18,5.3977,17.4853,15.2997,1777503706.684,5.5,0
18,19.3389,4.8803,4.2703,1777503706.722,5.5,0
18,16.8305,5.6077,4.9067,1777503706.752,5.5,0
18,20.1466,4.6847,4.0991,1777503706.784,5.5,0
18,27.0403,3.4903,3.0541,1777503706.824,5.5,0
18,16.6773,5.6592,4.9518,1777503706.852,5.5,0
18,19.4254,4.8586,4.2513,1777503706.891,5.5,0
18,12.4289,7.5936,6.6444,1777503706.917,5.5,0
18,20.8796,4.5202,3.9552,1777503706.956,5.5,0
18,27.9303,3.3791,2.9567,1777503707.016,5.5,0
18,16.5384,5.7067,4.9934,1777503707.052,5.5,0
18,9.4725,9.9635,8.7181,1777503707.064,5.5,0
18,146.2075,7.1862,6.2879,1777503707.212,5.5,0
19,25.7324,3.6677,3.2093,1777503707.764,5.5,0
19,20.1348,4.6874,4.1015,1777503707.816,5.5,0
19,20.1633,4.6808,4.0957,1777503707.853,5.5,0
19,19.4257,4.8585,4.2512,1777503707.888,5.5,0
19,19.8489,4.7549,4.1606,1777503707.936,5.5,0
19,23.7196,3.979,3.4816,1777503707.971,5.5,0
19,18.0955,5.2157,4.5637,1777503708.011,5.5,0
19,19.568,4.8232,4.2203,1777503708.044,5.5,0
19,11.7784,8.013,7.0114,1777503708.088,5.5,0
19,14.5947,6.4668,5.6584,1777503708.118,5.5,0
19,17.692,5.3346,4.6678,1777503708.148,5.5,0
19,19.8831,4.7467,4.1534,1777503708.18,5.5,0
19,18.0196,5.2376,4.5829,1777503708.204,5.5,0
19,19.4981,4.8405,4.2354,1777503708.24,5.5,0
19,6.6519,14.1884,12.4148,1777503708.255,5.5,0
19,10.8202,8.7226,7.6322,1777503708.268,5.5,0
19,138.2088,7.6021,6.6518,1777503708.408,5.5,0
20,20.1347,4.6874,4.1015,1777503709.032,5.5,0
20,20.2302,4.6653,4.0821,1777503709.064,5.5,0
20,15.5348,6.0754,5.316,1777503709.112,5.5,0
20,10.0937,9.3504,8.1816,1777503709.146,5.5,0
20,18.8903,4.9962,4.3717,1777503709.182,5.5,0
20,13.1559,7.174,6.2772,1777503709.213,5.5,0
20,19.7625,4.7757,4.1787,1777503709.254,5.5,0
20,18.7927,5.0222,4.3944,1777503709.287,5.5,0
20,19.4762,4.8459,4.2402,1777503709.322,5.5,0
20,15.9472,5.9183,5.1785,1777503709.352,5.5,0
20,30.1592,3.1294,2.7382,1777503709.394,5.5,0
20,20.0927,4.6972,4.1101,1777503709.436,5.5,0
20,34.9697,2.6989,2.3615,1777503709.488,5.5,0
20,17.2222,5.4801,4.7951,1777503709.511,5.5,0
20,35.7514,2.6399,2.3099,1777503709.572,5.5,0
20,14.3837,6.5616,5.7414,1777503709.588,5.5,0
20,141.6858,7.4155,6.4886,1777503709.732,5.5,0
21,12.2951,7.6762,6.7167,1777503719.137,5.5,0
21,14.7399,6.403,5.6027,1777503719.167,5.5,0
21,9.2203,10.2361,8.9566,1777503719.189,5.5,0
21,18.1627,5.1964,4.5468,1777503719.23,5.5,0
21,24.1132,3.914,3.4248,1777503719.272,5.5,0
21,19.9956,4.72,4.13,1777503719.328,5.5,0
21,36.9851,2.5518,2.2329,1777503719.384,5.5,0
21,20.234,4.6644,4.0814,1777503719.416,5.5,0
21,25.167,3.7501,3.2814,1777503719.46,5.5,0
21,20.2434,4.6623,4.0795,1777503719.516,5.5,0
21,32.5289,2.9014,2.5387,1777503719.564,5.5,0
21,18.265,5.1673,4.5214,1777503719.598,5.5,0
21,20.5386,4.5952,4.0208,1777503719.637,5.5,0
21,3.8949,24.2314,21.2025,1777503719.657,5.5,0
21,18.9075,4.9917,4.3677,1777503719.699,5.5,0
21,10.8322,8.7129,7.6238,1777503719.712,5.5,0
21,152.3599,6.896,6.034,1777503719.866,5.5,0
22,36.0348,2.6191,2.2917,1777503720.508,5.5,0
22,8.8039,10.7202,9.3802,1777503720.541,5.5,0
22,15.5744,6.0599,5.3025,1777503720.574,5.5,0
22,18.4971,5.1024,4.4646,1777503720.606,5.5,0
22,19.5657,4.8237,4.2208,1777503720.656,5.5,0
22,24.697,3.8215,3.3438,1777503720.708,5.5,0
22,19.75,4.7787,4.1814,1777503720.741,5.5,0
22,16.6495,5.6686,4.96,1777503720.796,5.5,0
22,19.1921,4.9177,4.303,1777503720.831,5.5,0
22,19.9484,4.7312,4.1398,1777503720.864,5.5,0
22,18.6832,5.0516,4.4202,1777503720.896,5.5,0
22,5.5012,17.1562,15.0117,1777503720.913,5.5,0
22,14.6024,6.4633,5.6554,1777503720.966,5.5,0
22,16.2111,5.8219,5.0942,1777503721.004,5.5,0
22,11.9663,7.8871,6.9013,1777503721.056,5.5,0
22,22.4138,4.2108,3.6845,1777503721.08,5.5,0
22,136.8486,7.6777,6.718,1777503721.219,5.5,0
23,41.1578,2.2931,2.0065,1777503721.8,5.5,0
23,14.5705,6.4775,5.6678,1777503721.839,5.5,0
23,5.1435,18.3494,16.0557,1777503721.858,5.5,0
23,18.1288,5.2061,4.5553,1777503721.896,5.5,0
23,15.8918,5.9389,5.1965,1777503721.928,5.5,0
23,17.4211,5.4176,4.7404,1777503721.957,5.5,0
23,34.6086,2.7271,2.3862,1777503722.008,5.5,0
23,21.6277,4.3638,3.8184,1777503722.045,5.5,0
23,15.6817,6.0185,5.2662,1777503722.092,5.5,0
23,18.7451,5.0349,4.4055,1777503722.124,5.5,0
23,8.5737,11.0081,9.632,1777503722.146,5.5,0
23,25.0232,3.7717,3.3002,1777503722.188,5.5,0
23,35.4855,2.6597,2.3272,1777503722.238,5.5,0
23,17.105,5.5177,4.828,1777503722.27,5.5,0
23,27.5662,3.4238,2.9958,1777503722.312,5.5,0
23,25.7945,3.6589,3.2016,1777503722.34,5.5,0
23,170.1046,6.1767,5.4046,1777503722.512,5.5,0
24,20.8903,4.5179,3.9532,1777503723.122,5.5,0
24,27.479,3.4346,3.0053,1777503723.164,5.5,0
24,21.5968,4.3701,3.8238,1777503723.192,5.5,0
24,20.3088,4.6473,4.0663,1777503723.232,5.5,0
24,19.7074,4.7891,4.1904,1777503723.28,5.5,0
24,29.2231,3.2296,2.8259,1777503723.327,5.5,0
24,14.7645,6.3924,5.5933,1777503723.371,5.5,0
24,12.3108,7.6665,6.7082,1777503723.399,5.5,0
24,13.0771,7.2172,6.3151,1777503723.433,5.5,0
24,15.8564,5.9522,5.2082,1777503723.471,5.5,0
24,17.6514,5.3469,4.6785,1777503723.5,5.5,0
24,21.3229,4.4262,3.8729,1777503723.532,5.5,0
24,28.6324,3.2963,2.8842,1777503723.584,5.5,0
24,17.2991,5.4558,4.7738,1777503723.608,5.5,0
24,13.8224,6.8281,5.9746,1777503723.637,5.5,0
24,24.0611,3.9225,3.4322,1777503723.663,5.5,0
24,139.3978,7.5373,6.5951,1777503723.804,5.5,0
25,29.382,3.2122,2.8106,1777503724.408,5.5,0
25,29.3502,3.2157,2.8137,1777503724.46,5.5,0
25,18.6815,5.052,4.4205,1777503724.493,5.5,0
25,9.0644,10.4121,9.1106,1777503724.529,5.5,0
25,29.3585,3.2147,2.8129,1777503724.6,5.5,0
25,22.4046,4.2125,3.686,1777503724.654,5.5,0
25,15.7646,5.9868,5.2385,1777503724.676,5.5,0
25,17.9479,5.2586,4.6012,1777503724.703,5.5,0
25,13.0116,7.2535,6.3468,1777503724.74,5.5,0
25,21.5705,4.3754,3.8285,1777503724.782,5.5,0
25,18.7363,5.0373,4.4076,1777503724.827,5.5,0
25,14.6786,6.4298,5.626,1777503724.856,5.5,0
25,3.8774,24.3408,21.2982,1777503724.876,5.5,0
25,32.4334,2.91,2.5462,1777503724.941,5.5,0
25,5.207,18.1257,15.86,1777503724.958,5.5,0
25,12.5365,7.5284,6.5874,1777503724.972,5.5,0
25,133.4861,7.8711,6.8872,1777503725.108,5.5,0
26,23.0851,4.0884,3.5773,1777503725.664,5.5,0
26,33.97,2.7783,2.431,1777503725.722,5.5,0
26,19.8974,4.7433,4.1504,1777503725.756,5.5,0
26,21.2549,4.4404,3.8853,1777503725.792,5.5,0
26,3.8456,24.5421,21.4744,1777503725.812,5.5,0
26,14.6102,6.4599,5.6524,1777503725.844,5.5,0
26,4.5024,20.9623,18.342,1777503725.861,5.5,0
26,27.2777,3.46,3.0275,1777503725.9,5.5,0
26,19.5834,4.8194,4.217,1777503725.933,5.5,0
26,27.7158,3.4053,2.9796,1777503725.992,5.5,0
26,16.6559,5.6665,4.9582,1777503726.042,5.5,0
26,19.79,4.7691,4.1729,1777503726.072,5.5,0
26,18.9736,4.9743,4.3525,1777503726.105,5.5,0
26,22.0765,4.2751,3.7407,1777503726.151,5.5,0
26,3.5287,26.7461,23.4029,1777503726.176,5.5,0
26,15.5905,6.0537,5.297,1777503726.193,5.5,0
26,134.3465,7.8207,6.8431,1777503726.33,5.5,0
27,19.8593,4.7524,4.1584,1777503727.012,5.5,0
27,25.3044,3.7298,3.2636,1777503727.051,5.5,0
27,13.7741,6.852,5.9955,1777503727.083,5.5,0
27,31.7714,2.9706,2.5993,1777503727.128,5.5,0
27,18.3865,5.1331,4.4915,1777503727.163,5.5,0
27,19.9465,4.7317,4.1402,1777503727.196,5.5,0
