step,rank,mode,allreduce_ms,dma_ms,overlap_ms,stall_ms,wall_s
84,2,tempo,12.8065,20.4492,0.0,0.0,0.03329
84,3,tempo,12.5035,20.3756,0.0,0.0,0.032921
85,0,tempo,12.6847,20.4145,0.0,0.0,0.033127
85,1,tempo,12.751,20.401,0.0,0.0,0.033185
85,2,tempo,12.8038,20.376,0.0,0.0,0.033209
85,3,tempo,12.8524,20.4317,0.0,0.0,0.033316
86,0,tempo,12.68,20.4086,0.0,0.0,0.033234
86,1,tempo,12.6796,20.3942,0.0,0.0,0.033105
86,2,tempo,12.7369,20.3753,0.0,0.0,0.033147
86,3,tempo,12.6877,20.3756,0.0,0.0,0.033097
87,0,tempo,12.9483,20.3756,0.0,0.0,0.033365
87,1,tempo,12.8319,20.3972,0.0,0.0,0.033261
87,2,tempo,12.828,20.3754,0.0,0.0,0.033233
87,3,tempo,12.8482,20.3756,0.0,0.0,0.033262
88,0,tempo,12.3707,20.409,0.0,0.0,0.032816
88,1,tempo,12.7174,20.395,0.0,0.0,0.033153
88,2,tempo,12.6879,20.3756,0.0,0.0,0.033098
88,3,tempo,12.6615,20.3756,0.0,0.0,0.033161
89,0,tempo,13.3922,20.3757,0.0,0.0,0.033797
89,1,tempo,12.6952,20.3827,0.0,0.0,0.033109
89,2,tempo,12.7523,20.3754,0.0,0.0,0.033161
89,3,tempo,12.6419,20.3756,0.0,0.0,0.033065
90,0,tempo,12.2802,20.3758,0.0,0.0,0.032691
90,1,tempo,12.6149,20.3813,0.0,0.0,0.033036
90,2,tempo,12.4819,20.3757,0.0,0.0,0.032886
90,3,tempo,12.4235,20.3756,0.0,0.0,0.03283
91,0,tempo,11.6729,20.3784,0.0,0.0,0.032091
91,1,tempo,11.5915,20.3932,0.0,0.0,0.032015
91,2,tempo,11.7698,20.3758,0.0,0.0,0.032177
91,3,tempo,11.8178,20.3836,0.0,0.0,0.032238
92,0,tempo,12.5188,20.3816,0.0,0.0,0.032938
92,1,tempo,12.7518,20.398,0.0,0.0,0.03318
92,2,tempo,12.6996,20.3753,0.0,0.0,0.033104
92,3,tempo,12.6339,20.3755,0.0,0.0,0.033039
93,0,tempo,12.5649,20.3755,0.0,0.0,0.032973
93,1,tempo,12.4788,20.3873,0.0,0.0,0.032902
93,2,tempo,12.6501,20.3757,0.0,0.0,0.033057
93,3,tempo,12.6244,20.3757,0.0,0.0,0.033037
94,0,tempo,12.5151,20.3926,0.0,0.0,0.03294
94,1,tempo,12.5735,20.3755,0.0,0.0,0.032982
94,2,tempo,12.0647,20.3758,0.0,0.0,0.03247
94,3,tempo,11.6754,20.3867,0.0,0.0,0.032094
95,0,tempo,11.3897,20.478,0.0,0.0,0.031898
95,1,tempo,11.4707,20.4017,0.0,0.0,0.031911
95,2,tempo,11.7556,20.3905,0.0,0.0,0.032181
95,3,tempo,11.8927,20.3759,0.0,0.0,0.032306
96,0,tempo,11.8498,20.3785,0.0,0.0,0.032264
