step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
54,28.7168,3.3628,2.9424,1777504038.66,5.516,16
54,15.3929,6.0289,5.2753,1777504038.676,5.568,16
54,149.7158,6.8096,5.9584,1777504038.822,5.524,16
55,19.2229,5.2522,4.5957,1777504039.412,5.444,16
55,13.0579,6.8715,6.0126,1777504039.436,5.381,16
55,33.0986,2.6087,2.2826,1777504039.496,5.317,16
55,35.6298,2.8036,2.4531,1777504039.536,5.681,16
55,18.2127,5.773,5.0514,1777504039.568,5.337,16
55,19.9679,5.0006,4.3756,1777504039.6,5.642,16
55,18.1551,5.0085,4.3825,1777504039.63,5.51,16
55,18.0516,4.3885,3.8399,1777504039.66,5.527,16
55,20.7056,4.1703,3.6491,1777504039.692,5.52,16
55,15.7626,5.2398,4.5848,1777504039.721,5.554,16
55,26.5721,3.8429,3.3626,1777504039.766,5.422,16
55,22.0622,3.8889,3.4027,1777504039.8,5.284,16
55,15.3317,6.0247,5.2716,1777504039.834,5.442,16
55,19.8624,4.1621,3.6418,1777504039.869,5.545,16
55,14.9607,6.0815,5.3213,1777504039.93,5.392,16
55,19.1935,4.6992,4.1118,1777504039.951,5.607,16
55,203.487,5.4124,4.7359,1777504040.148,5.487,16
56,17.1216,5.7853,5.0622,1777504040.754,5.384,16
56,29.5587,3.2012,2.8011,1777504040.8,5.515,16
56,22.5966,4.0198,3.5173,1777504040.836,5.544,16
56,14.1234,6.2653,5.4822,1777504040.864,5.551,16
56,24.545,4.0149,3.5131,1777504040.904,5.208,16
56,21.0177,4.9181,4.3033,1777504040.941,5.195,16
56,11.1822,8.0243,7.0212,1777504040.987,5.603,16
56,22.0009,4.181,3.6583,1777504041.049,5.353,16
56,4.7778,18.0253,15.7721,1777504041.067,5.603,16
56,22.971,3.477,3.0424,1777504041.118,5.613,16
56,30.8167,3.0491,2.668,1777504041.172,5.381,16
56,25.0867,3.5866,3.1383,1777504041.214,5.398,16
56,18.3751,5.4922,4.8057,1777504041.249,5.573,16
56,18.5538,4.3872,3.8388,1777504041.281,5.46,16
56,28.3663,3.0974,2.7102,1777504041.316,5.629,16
56,16.9517,4.9663,4.3455,1777504041.334,5.66,16
56,131.4277,7.973,6.9764,1777504041.466,5.384,16
57,32.0954,2.7812,2.4336,1777504042.059,5.42,16
57,5.327,15.9108,13.922,1777504042.078,5.509,16
57,14.3071,5.9487,5.2051,1777504042.107,5.282,16
57,21.1193,4.3332,3.7915,1777504042.148,5.32,16
57,19.2577,4.606,4.0302,1777504042.18,5.409,16
57,14.9131,5.8875,5.1516,1777504042.214,5.7,16
57,5.2815,17.9507,15.7068,1777504042.236,5.525,16
57,31.3712,2.5809,2.2583,1777504042.286,5.435,16
57,25.1433,3.8184,3.3411,1777504042.332,5.398,16
57,36.6429,2.7628,2.4174,1777504042.386,5.38,16
57,30.6966,3.0042,2.6286,1777504042.428,5.441,16
57,20.3339,4.7025,4.1147,1777504042.464,5.436,16
57,8.0907,11.4124,9.9859,1777504042.506,5.476,16
57,26.4065,3.3641,2.9436,1777504042.548,5.549,16
57,3.624,26.5399,23.2224,1777504042.566,5.491,16
57,11.5582,7.8844,6.8988,1777504042.579,5.58,16
57,176.4641,5.8417,5.1115,1777504042.75,5.469,16
58,31.8855,2.9848,2.6117,1777504043.384,5.67,16
58,15.5117,5.4321,4.753,1777504043.412,5.577,16
58,20.4232,3.9213,3.4312,1777504043.446,5.522,16
58,9.0046,11.802,10.3267,1777504043.487,5.549,16
58,19.8027,4.8311,4.2272,1777504043.544,5.444,16
58,21.0545,4.4938,3.932,1777504043.59,5.475,16
58,24.5088,3.6087,3.1576,1777504043.632,5.471,16
58,17.8438,5.3732,4.7015,1777504043.664,5.423,16
58,4.108,21.4924,18.8059,1777504043.682,5.364,16
58,20.8986,4.6573,4.0751,1777504043.733,5.555,16
58,17.3125,5.5526,4.8585,1777504043.768,5.597,16
58,24.0335,3.9546,3.4603,1777504043.81,5.539,16
58,36.8705,2.622,2.2942,1777504043.868,5.491,16
58,20.7489,4.3555,3.8111,1777504043.902,5.721,16
58,28.5359,3.1878,2.7893,1777504043.944,5.433,16
58,17.3219,5.6378,4.933,1777504043.963,5.525,16
58,132.4207,7.0427,6.1624,1777504044.092,5.612,16
59,20.9077,4.4801,3.9201,1777504044.672,5.389,16
59,4.5696,22.6185,19.7912,1777504044.689,5.563,16
59,4.8726,17.4101,15.2339,1777504044.721,5.678,16
59,8.7828,11.3123,9.8983,1777504044.744,5.499,16
59,26.5082,4.0134,3.5117,1777504044.797,5.516,16
59,24.3495,3.8674,3.384,1777504044.836,5.434,16
59,10.6777,9.2504,8.0941,1777504044.874,5.548,16
59,19.3104,4.8933,4.2816,1777504044.908,5.421,16
59,4.6738,20.4036,17.8531,1777504044.927,5.493,16
59,15.8561,5.3173,4.6526,1777504044.963,5.353,16
59,20.4567,4.8223,4.2195,1777504045.0,5.24,16
59,4.0383,23.7549,20.7855,1777504045.035,5.452,16
59,21.7785,4.7872,4.1888,1777504045.075,5.451,16
59,14.9603,6.6415,5.8113,1777504045.103,5.46,16
59,21.494,4.431,3.8771,1777504045.139,5.574,16
59,18.5632,4.8961,4.2841,1777504045.159,5.6,16
59,149.6084,6.4646,5.6565,1777504045.304,5.529,16
