step,latency_ms,algbw_GBs,busbw_GBs,timestamp
34,11.3872,8.2883,7.2522,1777503999.095
34,31.2478,3.0204,2.6428,1777503999.144
34,36.5441,2.5826,2.2598,1777503999.196
34,17.8838,5.2774,4.6177,1777503999.227
34,24.9899,3.7767,3.3046,1777503999.272
34,19.8025,4.7661,4.1703,1777503999.306
34,11.0606,8.533,7.4664,1777503999.319
34,138.7843,7.5706,6.6243,1777503999.46
35,21.9442,4.3009,3.7633,1777504000.037
35,19.8908,4.7449,4.1518,1777504000.07
35,20.2383,4.6634,4.0805,1777504000.111
35,28.0518,3.3645,2.9439,1777504000.164
35,22.1431,4.2623,3.7295,1777504000.2
35,4.4148,21.3779,18.7056,1777504000.218
35,19.7452,4.7799,4.1824,1777504000.268
35,19.751,4.7785,4.1812,1777504000.302
35,3.6161,26.0997,22.8373,1777504000.324
35,14.7087,6.4166,5.6145,1777504000.363
35,4.1356,22.8215,19.9688,1777504000.381
35,29.1986,3.2324,2.8283,1777504000.432
35,16.4446,5.7393,5.0219,1777504000.463
35,28.3368,3.3307,2.9143,1777504000.515
35,24.8263,3.8016,3.3264,1777504000.559
35,26.2133,3.6005,3.1504,1777504000.587
35,126.0517,8.3353,7.2934,1777504000.715
36,17.9585,5.2554,4.5985,1777504001.336
36,19.8732,4.7491,4.1555,1777504001.376
36,10.4405,9.0398,7.9098,1777504001.418
36,29.4866,3.2008,2.8007,1777504001.47
36,20.8607,4.5243,3.9588,1777504001.509
36,18.9114,4.9906,4.3668,1777504001.559
36,4.3857,21.5198,18.8298,1777504001.578
36,16.9471,5.5691,4.8729,1777504001.625
36,3.5705,26.4331,23.1289,1777504001.642
36,15.3743,6.1388,5.3715,1777504001.673
36,17.8859,5.2768,4.6172,1777504001.707
36,14.6793,6.4295,5.6258,1777504001.738
36,19.7329,4.7829,4.185,1777504001.78
36,14.3195,6.591,5.7672,1777504001.817
36,12.4577,7.5761,6.6291,1777504001.865
36,18.4064,5.1276,4.4866,1777504001.885
36,132.8604,7.9081,6.9196,1777504002.02
37,15.2582,6.1855,5.4123,1777504002.644
37,28.3696,3.3268,2.9109,1777504002.686
37,19.1803,4.9207,4.3056,1777504002.728
37,20.4607,4.6128,4.0362,1777504002.761
37,6.4749,14.5763,12.7542,1777504002.78
37,19.224,4.9095,4.2958,1777504002.813
37,21.0768,4.4779,3.9182,1777504002.869
37,18.9489,4.9808,4.3582,1777504002.907
37,8.1632,11.5616,10.1164,1777504002.928
37,22.5179,4.1913,3.6674,1777504002.964
37,18.1342,5.2045,4.554,1777504002.996
37,24.7678,3.8106,3.3343,1777504003.035
37,20.1677,4.6798,4.0948,1777504003.076
37,30.5371,3.0907,2.7043,1777504003.12
37,19.762,4.7758,4.1789,1777504003.152
37,22.1867,4.2539,3.7222,1777504003.176
37,161.9436,6.4879,5.6769,1777504003.34
38,7.009,13.4656,11.7824,1777504004.044
38,35.28,2.6752,2.3408,1777504004.1
38,11.9382,7.9057,6.9175,1777504004.124
38,14.3632,6.571,5.7496,1777504004.154
38,6.1059,15.4571,13.525,1777504004.178
38,20.2591,4.6586,4.0763,1777504004.22
38,14.223,6.6357,5.8063,1777504004.251
38,19.2803,4.8952,4.2833,1777504004.288
38,18.9047,4.9924,4.3684,1777504004.32
38,29.5317,3.1959,2.7964,1777504004.368
38,13.6054,6.937,6.0698,1777504004.396
38,27.1674,3.474,3.0398,1777504004.437
38,34.049,2.7719,2.4254,1777504004.498
38,19.5932,4.817,4.2149,1777504004.532
38,19.1675,4.924,4.3085,1777504004.57
38,14.0715,6.7072,5.8688,1777504004.586
38,131.9567,7.9623,6.967,1777504004.72
39,4.669,20.2141,17.6873,1777504005.317
39,16.5864,5.6902,4.9789,1777504005.346
39,31.6676,2.9803,2.6078,1777504005.4
39,29.005,3.2539,2.8472,1777504005.448
39,19.4544,4.8513,4.2449,1777504005.48
39,15.1244,6.2402,5.4602,1777504005.512
39,25.0291,3.7708,3.2995,1777504005.552
39,23.82,3.9622,3.4669,1777504005.588
39,16.9088,5.5817,4.884,1777504005.624
39,23.4144,4.0308,3.527,1777504005.66
39,24.0222,3.9289,3.4378,1777504005.708
39,19.6382,4.8059,4.2052,1777504005.742
39,21.2559,4.4402,3.8852,1777504005.772
39,21.534,4.3828,3.835,1777504005.808
39,22.1977,4.2518,3.7203,1777504005.872
39,7.3917,12.7684,11.1723,1777504005.881
39,163.0352,6.4445,5.6389,1777504006.046
40,17.2294,5.4778,4.7931,1777504006.64
40,7.6385,12.3559,10.8114,1777504006.661
40,28.7467,3.2832,2.8728,1777504006.713
40,20.6622,4.5678,3.9968,1777504006.756
40,29.7169,3.176,2.779,1777504006.798
40,27.775,3.398,2.9733,1777504006.839
40,23.2279,4.0632,3.5553,1777504006.876
40,3.9828,23.6972,20.735,1777504006.91
40,11.4539,8.24,7.21,1777504006.939
40,11.2998,8.3524,7.3083,1777504006.991
40,15.1672,6.2227,5.4448,1777504007.023
40,15.9313,5.9242,5.1837,1777504007.052
40,19.7753,4.7726,4.1761,1777504007.085
40,18.1719,5.1937,4.5445,1777504007.12
40,19.0234,4.9613,4.3411,1777504007.153
40,4.2177,22.377,19.5799,1777504007.159
40,225.6047,4.6572,4.075,1777504007.387
41,17.6809,5.338,4.6707,1777504013.309
41,19.0076,4.9654,4.3447,1777504013.393
41,67.7148,1.3938,1.2196,1777504013.48
41,6.5488,14.4118,12.6103,1777504013.549
41,25.4218,3.7126,3.2485,1777504013.62
41,49.0339,1.9248,1.6842,1777504013.697
41,15.991,5.9021,5.1643,1777504013.792
41,12.13,7.7807,6.8081,1777504013.844
41,23.888,3.9509,3.4571,1777504013.904
41,48.2026,1.958,1.7132,1777504014.024
41,20.5727,4.5876,4.0142,1777504014.096
41,19.433,4.8567,4.2496,1777504014.189
41,56.9768,1.6565,1.4494,1777504014.268
41,12.1172,7.789,6.8153,1777504014.34
41,68.3202,1.3814,1.2088,1777504014.453
41,47.996,1.9664,1.7206,1777504014.503
41,180.3559,5.8256,5.0974,1777504014.705
42,45.2008,2.088,1.827,1777504015.452
42,15.7541,5.9908,5.242,1777504015.496
42,22.5995,4.1762,3.6542,1777504015.54
42,51.6256,1.8282,1.5996,1777504015.628
42,12.778,7.3861,6.4629,1777504015.717
42,13.5324,6.9744,6.1026,1777504015.78
42,21.8415,4.3211,3.781,1777504015.836
42,70.8546,1.332,1.1655,1777504015.959
42,16.3017,5.7896,5.0659,1777504016.008
42,25.1261,3.7562,3.2867,1777504016.056
42,41.1935,2.2911,2.0047,1777504016.129
42,18.5989,5.0745,4.4402,1777504016.236
42,14.7102,6.416,5.614,1777504016.291
42,42.3554,2.2283,1.9498,1777504016.42
42,22.0275,4.2846,3.7491,1777504016.494
42,47.3685,1.9925,1.7434,1777504016.544
42,225.9081,4.6509,4.0695,1777504016.772
43,11.6224,8.1206,7.1055,1777504017.54
43,18.1803,5.1913,4.5424,1777504017.611
43,45.4813,2.0751,1.8157,1777504017.71
43,14.4277,6.5416,5.7239,1777504017.794
43,19.5958,4.8163,4.2143,1777504017.852
43,13.0441,7.2355,6.331,1777504017.877
43,57.0105,1.6555,1.4485,1777504018.042
43,22.4159,4.2104,3.6841,1777504018.106
43,54.0156,1.7473,1.5289,1777504018.195
43,25.3311,3.7259,3.2601,1777504018.28
43,15.818,5.9666,5.2208,1777504018.324
43,23.9872,3.9346,3.4428,1777504018.432
43,21.8538,4.3187,3.7789,1777504018.526
43,18.3876,5.1328,4.4912,1777504018.576
43,25.3318,3.7258,3.26,1777504018.671
43,23.144,4.0779,3.5682,1777504018.697
43,177.306,5.9258,5.1851,1777504018.876
44,18.4964,5.1026,4.4648,1777504019.663
44,29.1956,3.2327,2.8286,1777504019.74
44,47.9995,1.9663,1.7205,1777504019.82
44,17.9461,5.2591,4.6017,1777504019.91
44,22.5851,4.1789,3.6565,1777504019.964
44,26.9906,3.4968,3.0597,1777504020.065
44,17.5958,5.3638,4.6933,1777504020.146
44,18.1545,5.1987,4.5489,1777504020.186
44,16.2462,5.8094,5.0832,1777504020.232
44,46.8799,2.0132,1.7616,1777504020.319
44,15.6162,6.0437,5.2883,1777504020.416
44,23.5637,4.0053,3.5046,1777504020.473
44,34.7582,2.7153,2.3759,1777504020.536
44,25.9897,3.6314,3.1775,1777504020.652
44,15.6246,6.0405,5.2854,1777504020.7
44,45.9332,2.0547,1.7979,1777504020.756
44,246.2367,4.2669,3.7336,1777504021.004
45,31.771,2.9706,2.5993,1777504021.724
45,11.2491,8.39,7.3413,1777504021.756
45,7.8123,12.081,10.5709,1777504021.81
45,24.4109,3.8663,3.383,1777504021.875
45,20.0992,4.6957,4.1088,1777504021.991
45,16.4726,5.7295,5.0133,1777504022.048
45,19.8172,4.7625,4.1672,1777504022.104
45,55.8343,1.6904,1.4791,1777504022.236
45,17.0985,5.5198,4.8298,1777504022.269
45,19.8567,4.7531,4.1589,1777504022.316
45,89.8325,1.0506,0.9193,1777504022.44
45,11.4612,8.2347,7.2054,1777504022.503
45,8.2397,11.4543,10.0225,1777504022.557
45,27.0421,3.4901,3.0538,1777504022.624
45,42.0352,2.2453,1.9646,1777504022.752
45,33.8889,2.785,2.4369,1777504022.794
45,192.6163,5.4548,4.7729,1777504023.003
46,16.5333,5.7085,4.9949,1777504023.789
46,34.7624,2.715,2.3756,1777504023.86
46,59.1258,1.5963,1.3967,1777504023.966
46,15.595,6.0519,5.2954,1777504024.047
46,21.8975,4.3101,3.7713,1777504024.103
46,14.8036,6.3755,5.5785,1777504024.156
46,72.255,1.3062,1.1429,1777504024.29
46,31.3691,3.0087,2.6326,1777504024.364
46,69.4601,1.3588,1.1889,1777504024.47
46,42.4637,2.2226,1.9448,1777504024.568
46,42.4283,2.2245,1.9464,1777504024.651
46,73.8459,1.2781,1.1183,1777504024.814
46,23.3829,4.0363,3.5318,1777504024.876
46,27.5973,3.4199,2.9924,1777504024.928
46,59.6287,1.5828,1.3849,1777504025.086
46,38.7947,2.4328,2.1287,1777504025.14
46,198.3743,5.2964,4.6344,1777504025.34
47,25.976,3.6334,3.1792,1777504026.178
47,48.7151,1.9374,1.6952,1777504026.277
47,11.972,7.8834,6.898,1777504026.365
47,20.1541,4.6829,4.0976,1777504026.424
47,15.9316,5.9241,5.1836,1777504026.488
47,55.7594,1.6926,1.4811,1777504026.592
47,15.8253,5.9639,5.2184,1777504026.651
47,17.244,5.4732,4.789,1777504026.709
47,15.7592,5.9889,5.2403,1777504026.784
47,24.5472,3.8448,3.3642,1777504026.886
47,12.002,7.8637,6.8807,1777504026.933
47,10.8794,8.6751,7.5907,1777504026.971
47,38.3776,2.4592,2.1518,1777504027.083
47,11.6907,8.0731,7.064,1777504027.152
47,21.1987,4.4522,3.8956,1777504027.216
47,25.9134,3.6421,3.1869,1777504027.264
47,225.3,4.6635,4.0805,1777504027.491
48,13.1,7.2046,6.304,1777504028.231
48,12.8375,7.3519,6.4329,1777504028.266
48,19.682,4.7952,4.1958,1777504028.33
48,8.8667,10.6444,9.3138,1777504028.365
48,19.4628,4.8492,4.2431,1777504028.506
48,15.8699,5.9471,5.2037,1777504028.552
48,24.5025,3.8518,3.3704,1777504028.657
48,23.6206,3.9957,3.4962,1777504028.73
48,25.682,3.6749,3.2156,1777504028.832
48,53.5774,1.7616,1.5414,1777504028.906
48,15.4417,6.112,5.348,1777504029.01
48,21.4255,4.405,3.8544,1777504029.09
48,29.9548,3.1508,2.7569,1777504029.154
48,60.5788,1.558,1.3632,1777504029.257
48,49.5672,1.9041,1.6661,1777504029.344
48,24.3471,3.8764,3.3919,1777504029.37
48,196.1009,5.3578,4.6881,1777504029.568
49,15.9683,5.9105,5.1717,1777504030.444
49,42.9604,2.1969,1.9223,1777504030.544
49,19.767,4.7746,4.1778,1777504030.622
49,12.0751,7.8161,6.8391,1777504030.668
49,52.2632,1.8059,1.5801,1777504030.78
49,50.9545,1.8522,1.6207,1777504030.855
49,22.6581,4.1654,3.6447,1777504030.939
49,47.6887,1.9791,1.7317,1777504031.024
49,12.1629,7.7597,6.7897,1777504031.125
49,21.4428,4.4015,3.8513,1777504031.196
49,19.5712,4.8224,4.2196,1777504031.298
49,12.3835,7.6214,6.6687,1777504031.369
49,56.1169,1.6818,1.4716,1777504031.511
49,27.9186,3.3805,2.958,1777504031.564
49,5.4568,17.296,15.134,1777504031.645
49,9.9765,9.4602,8.2777,1777504031.682
49,164.6646,6.3807,5.5831,1777504031.849
50,18.2409,5.1741,4.5273,1777504032.586
50,31.8557,2.9627,2.5924,1777504032.666
50,23.7437,3.975,3.4781,1777504032.708
50,19.9889,4.7216,4.1314,1777504032.778
50,20.0132,4.7159,4.1264,1777504032.841
50,25.0067,3.7742,3.3024,1777504032.904
50,21.5515,4.3793,3.8319,1777504032.964
50,31.6648,2.9806,2.608,1777504033.016
50,19.5351,4.8313,4.2274,1777504033.08
50,19.939,4.7334,4.1418,1777504033.116
50,11.7919,8.0038,7.0033,1777504033.16
50,18.4644,5.1115,4.4725,1777504033.196
50,14.0391,6.7227,5.8823,1777504033.232
50,25.2171,3.7427,3.2749,1777504033.29
50,19.5179,4.8356,4.2311,1777504033.341
50,21.5033,4.3891,3.8405,1777504033.364
50,161.7778,6.4946,5.6828,1777504033.536
51,30.7971,3.0646,2.6815,1777504034.124
51,15.7686,5.9853,5.2371,1777504034.156
51,13.1723,7.1651,6.2694,1777504034.2
51,19.9793,4.7239,4.1334,1777504034.243
51,15.928,5.9254,5.1847,1777504034.287
51,22.6223,4.172,3.6505,1777504034.335
51,25.8559,3.6502,3.194,1777504034.388
51,22.036,4.283,3.7476,1777504034.445
51,34.5713,2.73,2.3888,1777504034.496
51,23.9675,3.9378,3.4456,1777504034.544
51,24.9494,3.7829,3.31,1777504034.582
51,27.0539,3.4886,3.0525,1777504034.629
51,17.4961,5.3943,4.72,1777504034.676
51,19.8363,4.758,4.1632,1777504034.74
51,12.1938,7.74,6.7725,1777504034.788
51,26.4268,3.5714,3.125,1777504034.817
51,147.6613,7.1155,6.226,1777504034.967
52,18.117,5.2095,4.5583,1777504035.538
52,10.9566,8.614,7.5373,1777504035.563
52,11.0186,8.5656,7.4949,1777504035.606
52,27.1081,3.4816,3.0464,1777504035.652
52,33.1549,2.8466,2.4908,1777504035.704
52,35.3874,2.6671,2.3337,1777504035.752
52,17.7468,5.3181,4.6534,1777504035.791
52,18.3222,5.1511,4.5072,1777504035.832
52,7.5007,12.5829,11.01,1777504035.854
52,27.8252,3.3919,2.9679,1777504035.9
52,21.4828,4.3933,3.8441,1777504035.935
52,19.4127,4.8618,4.2541,1777504035.966
52,12.3389,7.649,6.6928,1777504035.992
52,22.2786,4.2363,3.7068,1777504036.043
52,14.6287,6.4517,5.6452,1777504036.075
52,23.8214,3.962,3.4667,1777504036.101
52,132.2477,7.9448,6.9517,1777504036.235
53,19.7724,4.7733,4.1767,1777504036.85
53,14.8527,6.3544,5.5601,1777504036.88
53,32.0199,2.9475,2.5791,1777504036.944
53,21.9526,4.2993,3.7619,1777504036.986
53,19.8138,4.7633,4.1679,1777504037.024
53,3.74,25.2351,22.0807,1777504037.044
53,21.1216,4.4684,3.9099,1777504037.08
53,21.9941,4.2911,3.7548,1777504037.116
53,20.0727,4.7019,4.1142,1777504037.168
53,28.1641,3.3511,2.9322,1777504037.224
53,17.4039,5.4229,4.7451,1777504037.26
53,19.6707,4.798,4.1983,1777504037.299
53,29.201,3.2321,2.8281,1777504037.344
53,21.4768,4.3945,3.8452,1777504037.384
53,25.657,3.6785,3.2187,1777504037.424
53,14.4379,6.537,5.7198,1777504037.44
53,125.8137,8.3511,7.3072,1777504037.568
54,23.2634,4.057,3.5499,1777504038.148
54,23.4343,4.0274,3.524,1777504038.184
54,18.4228,5.123,4.4826,1777504038.216
54,6.0323,15.6459,13.6902,1777504038.237
54,20.0764,4.701,4.1134,1777504038.284
54,19.7063,4.7893,4.1907,1777504038.32
54,14.1314,6.6788,5.8439,1777504038.357
54,21.5177,4.3862,3.8379,1777504038.398
54,13.442,7.0213,6.1436,1777504038.424
54,32.246,2.9269,2.561,1777504038.476
54,18.9499,4.9805,4.358,1777504038.507
54,19.5792,4.8204,4.2179,1777504038.54
54,19.615,4.8116,4.2102,1777504038.58
54,22.7346,4.1514,3.6325,1777504038.619
54,27.5681,3.4235,2.9956,1777504038.66
54,14.7772,6.3869,5.5885,1777504038.676
54,143.7272,7.3102,6.3964,1777504038.822
55,18.454,5.1143,4.475,1777504039.412
55,12.5356,7.529,6.5879,1777504039.436
55,31.7747,2.9703,2.599,1777504039.496
55,34.2046,2.7593,2.4144,1777504039.536
55,17.4842,5.398,4.7233,1777504039.568
55,19.1692,4.9235,4.3081,1777504039.6
55,17.4289,5.4151,4.7383,1777504039.63
55,17.3295,5.4462,4.7654,1777504039.66
55,19.8774,4.7481,4.1546,1777504039.692
55,15.1321,6.2371,5.4575,1777504039.721
55,25.5092,3.6998,3.2374,1777504039.766
55,21.1797,4.4562,3.8991,1777504039.8
55,14.7184,6.4124,5.6108,1777504039.834
55,19.0679,4.9497,4.331,1777504039.869
55,14.3623,6.5714,5.75,1777504039.93
55,18.4258,5.1222,4.4819,1777504039.951
55,195.3475,5.3785,4.7062,1777504040.148
56,16.4367,5.742,5.0243,1777504040.754
56,28.3764,3.326,2.9103,1777504040.8
56,21.6927,4.3508,3.8069,1777504040.836
56,13.5585,6.961,6.0908,1777504040.864
56,23.5632,4.0054,3.5047,1777504040.904
56,20.177,4.6776,4.0929,1777504040.941
56,10.7349,8.7919,7.6929,1777504040.987
56,21.1209,4.4686,3.91,1777504041.049
56,4.5867,20.5768,18.0047,1777504041.067
56,22.0522,4.2798,3.7449,1777504041.118
56,29.584,3.1902,2.7915,1777504041.172
56,24.0832,3.9189,3.429,1777504041.214
56,17.6401,5.3503,4.6815,1777504041.249
56,17.8116,5.2988,4.6364,1777504041.281
56,27.2316,3.4658,3.0326,1777504041.316
56,16.2736,5.7996,5.0746,1777504041.334
56,126.1706,8.3274,7.2865,1777504041.466
57,30.8116,3.0631,2.6802,1777504042.059
57,5.1139,18.4557,16.1488,1777504042.078
57,13.7348,6.8716,6.0127,1777504042.107
57,20.2745,4.6551,4.0732,1777504042.148
57,18.4874,5.1051,4.467,1777504042.18
57,14.3166,6.5923,5.7683,1777504042.214
57,5.0702,18.6146,16.2878,1777504042.236
57,30.1164,3.1338,2.7421,1777504042.286
57,24.1376,3.9101,3.4213,1777504042.332
57,35.1772,2.683,2.3476,1777504042.386
57,29.4687,3.2027,2.8024,1777504042.428
57,19.5205,4.8349,4.2306,1777504042.464
57,7.7671,12.1513,10.6323,1777504042.506
57,25.3502,3.723,3.2577,1777504042.548
57,3.479,27.1284,23.7374,1777504042.566
57,11.0959,8.5058,7.4426,1777504042.579
57,169.4055,6.2021,5.4269,1777504042.75
58,30.6101,3.0833,2.6979,1777504043.384
58,14.8912,6.338,5.5457,1777504043.412
58,19.6063,4.8138,4.212,1777504043.446
58,8.6444,10.918,9.5533,1777504043.487
58,19.0106,4.9646,4.344,1777504043.544
58,20.2123,4.6694,4.0858,1777504043.59
58,23.5284,4.0113,3.5099,1777504043.632
58,17.13,5.5096,4.8209,1777504043.664
58,3.9437,23.9316,20.9401,1777504043.682
58,20.0627,4.7043,4.1162,1777504043.733
58,16.62,5.6787,4.9689,1777504043.768
58,23.0722,4.0906,3.5793,1777504043.81
58,35.3957,2.6664,2.3331,1777504043.868
58,19.9189,4.7382,4.1459,1777504043.902
58,27.3945,3.4452,3.0146,1777504043.944
58,16.629,5.6756,4.9662,1777504043.963
58,127.1239,8.265,7.2319,1777504044.092
59,20.0714,4.7022,4.1144,1777504044.672
59,4.3868,21.5148,18.8254,1777504044.689
59,4.6777,20.1767,17.6547,1777504044.721
59,8.4315,11.1937,9.7945,1777504044.744
59,25.4479,3.7088,3.2452,1777504044.797
59,23.3755,4.0376,3.5329,1777504044.836
59,10.2506,9.2073,8.0564,1777504044.874
59,18.538,5.0912,4.4548,1777504044.908
59,4.4868,21.0351,18.4057,1777504044.927
59,15.2219,6.2003,5.4252,1777504044.963
59,19.6384,4.8059,4.2052,1777504045.0
59,3.8768,24.3446,21.3015,1777504045.035
59,20.9074,4.5142,3.9499,1777504045.075
59,14.3619,6.5715,5.7501,1777504045.103
59,20.6342,4.574,4.0022,1777504045.139
59,17.8207,5.2961,4.6341,1777504045.159
59,143.6241,7.3155,6.401,1777504045.304
