step,rank,mode,allreduce_ms,dma_ms,overlap_ms,stall_ms,wall_s
89,0,tempo,12.6174,20.3833,0.0,0.0,0.033031
89,1,tempo,12.4728,20.3935,0.0,0.0,0.032896
89,2,tempo,12.4956,20.3884,0.0,0.0,0.032913
89,3,tempo,12.8928,20.384,0.0,0.0,0.03331
90,0,tempo,12.4632,20.4027,0.0,0.0,0.032895
90,1,tempo,12.6097,20.3892,0.0,0.0,0.033034
90,2,tempo,12.6771,20.3761,0.0,0.0,0.033083
90,3,tempo,12.7043,20.3757,0.0,0.0,0.033114
91,0,tempo,12.5353,20.3933,0.0,0.0,0.032968
91,1,tempo,12.4277,20.3757,0.0,0.0,0.032839
91,2,tempo,12.309,20.3756,0.0,0.0,0.032715
91,3,tempo,11.8758,20.3757,0.0,0.0,0.032284
92,0,tempo,12.3467,20.3756,0.0,0.0,0.032754
92,1,tempo,12.1596,20.3921,0.0,0.0,0.032588
92,2,tempo,11.6783,20.3933,0.0,0.0,0.0321
92,3,tempo,12.2329,20.3874,0.0,0.0,0.032652
93,0,tempo,12.8837,20.3939,0.0,0.0,0.033305
93,1,tempo,13.062,20.3758,0.0,0.0,0.033469
93,2,tempo,13.4976,20.3757,0.0,0.0,0.033908
93,3,tempo,12.8546,20.3766,0.0,0.0,0.033262
94,0,tempo,13.7202,20.3756,0.0,0.0,0.034122
94,1,tempo,12.8459,20.3941,0.0,0.0,0.033267
94,2,tempo,13.1648,20.3902,0.0,0.0,0.033584
94,3,tempo,13.9806,20.3757,0.0,0.0,0.03439
95,0,tempo,13.0878,20.3757,0.0,0.0,0.033491
95,1,tempo,13.7728,20.3918,0.0,0.0,0.034194
95,2,tempo,12.8651,20.4095,0.0,0.0,0.033305
95,3,tempo,12.8244,20.385,0.0,0.0,0.033237
96,0,tempo,11.4837,20.3804,0.0,0.0,0.031894
96,1,tempo,11.6125,20.3908,0.0,0.0,0.032034
96,2,tempo,12.4357,20.3759,0.0,0.0,0.03284
96,3,tempo,12.2295,20.3757,0.0,0.0,0.032634
97,0,tempo,12.3622,20.4135,0.0,0.0,0.032804
97,1,tempo,12.5593,20.3822,0.0,0.0,0.032976
97,2,tempo,12.4222,20.3757,0.0,0.0,0.032831
97,3,tempo,12.3868,20.3757,0.0,0.0,0.032797
98,0,tempo,12.4791,20.4758,0.0,0.0,0.032988
98,1,tempo,12.1192,20.3872,0.0,0.0,0.032537
98,2,tempo,12.0253,20.391,0.0,0.0,0.032451
98,3,tempo,11.7514,20.3879,0.0,0.0,0.03217
99,0,tempo,11.9778,20.4022,0.0,0.0,0.032407
99,1,tempo,12.3532,20.4017,0.0,0.0,0.032784
99,2,tempo,12.4553,20.454,0.0,0.0,0.032942
99,3,tempo,12.756,20.3756,0.0,0.0,0.033162
100,0,tempo,12.6242,20.387,0.0,0.0,0.033044
100,1,tempo,12.4769,20.3757,0.0,0.0,0.032881
100,2,tempo,12.2545,20.3758,0.0,0.0,0.032663
100,3,tempo,11.7779,20.4033,0.0,0.0,0.03221
101,0,tempo,12.2639,20.3756,0.0,0.0,0.032671
101,1,tempo,11.7103,20.3789,0.0,0.0,0.032122
101,2,tempo,11.8384,20.4172,0.0,0.0,0.032286
101,3,tempo,12.6417,20.3861,0.0,0.0,0.033054
102,0,tempo,12.5468,20.3756,0.0,0.0,0.032952
102,1,tempo,12.3672,20.3821,0.0,0.0,0.032777
102,2,tempo,12.5723,20.376,0.0,0.0,0.032981
102,3,tempo,12.5095,20.3758,0.0,0.0,0.032913
103,0,tempo,12.6326,20.3756,0.0,0.0,0.033042
103,1,tempo,12.9644,20.3758,0.0,0.0,0.033374
103,2,tempo,12.6316,20.378,0.0,0.0,0.033041
103,3,tempo,12.7351,20.3755,0.0,0.0,0.033146
104,0,tempo,12.7024,20.3758,0.0,0.0,0.033107
104,1,tempo,12.3086,20.3835,0.0,0.0,0.032725
104,2,tempo,12.638,20.4047,0.0,0.0,0.033072
104,3,tempo,12.6164,20.3872,0.0,0.0,0.033037
105,0,tempo,12.7423,20.3924,0.0,0.0,0.033172
105,1,tempo,12.7964,20.3922,0.0,0.0,0.033224
105,2,tempo,12.7941,20.3875,0.0,0.0,0.033214
105,3,tempo,12.7634,20.3756,0.0,0.0,0.033174
106,0,tempo,12.9385,20.3759,0.0,0.0,0.033344
106,1,tempo,13.5463,20.3755,0.0,0.0,0.033953
106,2,tempo,12.7253,20.3918,0.0,0.0,0.033145
106,3,tempo,12.8693,20.3756,0.0,0.0,0.033278
107,0,tempo,12.5762,20.3756,0.0,0.0,0.032979
107,1,tempo,12.5612,20.3778,0.0,0.0,0.032972
107,2,tempo,12.6463,20.4093,0.0,0.0,0.033084
107,3,tempo,12.5983,20.3861,0.0,0.0,0.033014
108,0,tempo,12.994,20.407,0.0,0.0,0.033436
108,1,tempo,13.2009,20.3756,0.0,0.0,0.03361
108,2,tempo,13.5669,20.376,0.0,0.0,0.033977
108,3,tempo,12.7005,20.3785,0.0,0.0,0.033109
109,0,tempo,12.6446,20.4028,0.0,0.0,0.033079
109,1,tempo,12.8123,20.3924,0.0,0.0,0.033234
109,2,tempo,13.1276,20.3762,0.0,0.0,0.033537
109,3,tempo,13.7631,20.3756,0.0,0.0,0.034166
110,0,tempo,12.4085,20.4418,0.0,0.0,0.032877
110,1,tempo,12.279,20.434,0.0,0.0,0.032749
110,2,tempo,11.9942,20.3945,0.0,0.0,0.032418
110,3,tempo,11.6271,20.3866,0.0,0.0,0.032046
111,0,tempo,12.4908,20.3991,0.0,0.0,0.032918
111,1,tempo,12.3859,20.3763,0.0,0.0,0.032793
111,2,tempo,12.4324,20.4419,0.0,0.0,0.032903
111,3,tempo,12.3924,20.3993,0.0,0.0,0.032829
112,0,tempo,12.3299,20.3756,0.0,0.0,0.032734
